Random-Discrete.parameter, Random-Discrete.points, Random-Discrete_2.parameter, Random-Discrete_2.points
3, 21.50, 8, 8.00
3, 26.00, 8, 6.50
3, 24.50, 8, 8.00
3, 24.50, 8, 8.00
3, 23.00, 8, 6.50
3, 21.50, 8, 6.50
3, 26.00, 8, 6.50
3, 26.00, 8, 3.50
3, 18.50, 8, 14.00
3, 21.50, 8, 8.00
3, 21.50, 8, 9.50
3, 23.00, 8, 6.50
3, 22.00, 8, 8.50
3, 22.50, 8, 7.50
3, 22.50, 8, 7.50
3, 25.00, 8, 5.50
3, 20.50, 8, 11.50
3, 23.00, 8, 6.50
3, 20.50, 8, 8.50
3, 20.50, 8, 11.50
3, 23.50, 8, 4.00
3, 26.50, 8, 5.50
3, 24.00, 8, 7.50
3, 19.00, 8, 10.00
3, 23.50, 8, 8.50
3, 25.50, 8, 6.00
3, 20.50, 8, 10.00
3, 23.50, 8, 10.00
3, 23.00, 8, 6.50
3, 22.00, 8, 10.00
3, 22.00, 8, 8.50
3, 23.00, 8, 8.00
3, 23.00, 8, 6.50
3, 19.00, 8, 11.50
3, 22.50, 8, 7.50
3, 21.50, 8, 9.50
3, 24.50, 8, 6.50
3, 23.00, 8, 5.00
3, 17.00, 8, 12.50
3, 24.00, 8, 6.00
3, 24.00, 8, 7.50
3, 20.00, 8, 11.00
3, 24.00, 8, 6.00
3, 21.00, 8, 10.50
3, 23.00, 8, 6.50
3, 23.50, 8, 7.00
3, 23.50, 8, 8.50
3, 24.00, 8, 7.50
3, 23.50, 8, 8.50
3, 25.50, 8, 6.00
3, 23.00, 8, 6.50
3, 20.00, 8, 11.00
3, 26.00, 8, 5.00
3, 24.00, 8, 6.00
3, 24.50, 8, 6.50
3, 19.50, 8, 9.00
3, 22.50, 8, 7.50
3, 24.00, 8, 7.50
3, 20.00, 8, 11.00
3, 27.00, 8, 6.00
3, 23.50, 8, 8.50
3, 23.50, 8, 7.00
3, 22.50, 8, 7.50
3, 24.50, 8, 6.50
3, 24.00, 8, 6.00
3, 19.50, 8, 9.00
3, 25.00, 8, 7.00
3, 22.00, 8, 8.50
3, 18.50, 8, 12.50
3, 20.00, 8, 11.00
3, 23.00, 8, 9.50
3, 26.00, 8, 5.00
3, 22.50, 8, 6.00
3, 22.50, 8, 7.50
3, 23.00, 8, 8.00
3, 21.50, 8, 9.50
3, 23.00, 8, 8.00
3, 22.00, 8, 8.50
3, 21.00, 8, 9.00
3, 22.50, 8, 7.50
3, 21.00, 8, 10.50
3, 25.50, 8, 4.50
3, 24.00, 8, 6.00
3, 26.00, 8, 8.00
3, 24.50, 8, 8.00
3, 26.00, 8, 6.50
3, 25.50, 8, 4.50
3, 23.50, 8, 8.50
3, 20.50, 8, 10.00
3, 26.00, 8, 3.50
3, 26.00, 8, 3.50
3, 20.00, 8, 11.00
3, 23.50, 8, 5.50
3, 24.00, 8, 6.00
3, 25.00, 8, 5.50
3, 21.50, 8, 11.00
3, 21.00, 8, 9.00
3, 21.50, 8, 6.50
3, 26.00, 8, 5.00
4, 22.00, 8, 11.50
4, 26.50, 8, 5.50
4, 19.50, 8, 15.00
4, 20.50, 8, 11.50
4, 20.50, 8, 13.00
4, 21.50, 8, 9.50
4, 20.00, 8, 11.00
4, 19.50, 8, 12.00
4, 23.00, 8, 11.00
4, 20.00, 8, 11.00
4, 22.00, 8, 10.00
4, 23.50, 8, 8.50
4, 24.50, 8, 9.50
4, 20.00, 8, 12.50
4, 23.50, 8, 7.00
4, 22.50, 8, 10.50
4, 23.00, 8, 11.00
4, 18.50, 8, 14.00
4, 22.50, 8, 9.00
4, 21.00, 8, 12.00
4, 21.00, 8, 9.00
4, 21.50, 8, 9.50
4, 23.00, 8, 6.50
4, 21.50, 8, 11.00
4, 22.00, 8, 8.50
4, 22.00, 8, 10.00
4, 20.50, 8, 13.00
4, 23.50, 8, 8.50
4, 23.50, 8, 10.00
4, 22.00, 8, 10.00
4, 23.50, 8, 11.50
4, 27.00, 8, 6.00
4, 22.50, 8, 12.00
4, 22.50, 8, 10.50
4, 22.00, 8, 10.00
4, 18.00, 8, 12.00
4, 24.00, 8, 9.00
4, 23.50, 8, 7.00
4, 22.00, 8, 10.00
4, 25.50, 8, 6.00
4, 22.50, 8, 7.50
4, 25.00, 8, 8.50
4, 21.00, 8, 9.00
4, 19.50, 8, 12.00
4, 23.00, 8, 9.50
4, 19.00, 8, 11.50
4, 23.50, 8, 5.50
4, 22.50, 8, 9.00
4, 21.50, 8, 11.00
4, 22.50, 8, 7.50
4, 21.50, 8, 11.00
4, 17.50, 8, 13.00
4, 20.00, 8, 11.00
4, 23.50, 8, 8.50
4, 25.50, 8, 7.50
4, 24.50, 8, 8.00
4, 24.00, 8, 9.00
4, 22.50, 8, 10.50
4, 24.00, 8, 7.50
4, 21.50, 8, 11.00
4, 19.00, 8, 13.00
4, 25.50, 8, 6.00
4, 20.00, 8, 12.50
4, 24.00, 8, 7.50
4, 21.00, 8, 10.50
4, 21.00, 8, 10.50
4, 21.00, 8, 9.00
4, 22.50, 8, 9.00
4, 20.00, 8, 11.00
4, 24.00, 8, 7.50
4, 21.50, 8, 11.00
4, 22.00, 8, 10.00
4, 24.50, 8, 9.50
4, 18.00, 8, 15.00
4, 22.50, 8, 10.50
4, 24.00, 8, 7.50
4, 18.00, 8, 13.50
4, 19.50, 8, 12.00
4, 24.50, 8, 8.00
4, 23.00, 8, 8.00
4, 22.00, 8, 10.00
4, 22.50, 8, 9.00
4, 18.00, 8, 12.00
4, 18.50, 8, 11.00
4, 26.00, 8, 8.00
4, 20.00, 8, 12.50
4, 19.00, 8, 13.00
4, 22.00, 8, 10.00
4, 24.00, 8, 9.00
4, 25.50, 8, 7.50
4, 21.00, 8, 10.50
4, 18.00, 8, 13.50
4, 23.00, 8, 9.50
4, 20.50, 8, 11.50
4, 23.50, 8, 8.50
4, 22.00, 8, 13.00
4, 24.00, 8, 9.00
4, 22.50, 8, 12.00
4, 22.50, 8, 10.50
4, 20.50, 8, 10.00
5, 18.00, 8, 16.50
5, 19.50, 8, 13.50
5, 21.50, 8, 11.00
5, 18.50, 8, 15.50
5, 19.00, 8, 14.50
5, 22.00, 8, 11.50
5, 21.50, 8, 11.00
5, 23.00, 8, 11.00
5, 20.00, 8, 12.50
5, 23.00, 8, 12.50
5, 20.00, 8, 14.00
5, 21.00, 8, 10.50
5, 24.50, 8, 8.00
5, 19.00, 8, 14.50
5, 22.50, 8, 10.50
5, 18.00, 8, 13.50
5, 18.50, 8, 11.00
5, 18.50, 8, 15.50
5, 17.00, 8, 14.00
5, 20.50, 8, 14.50
5, 20.00, 8, 12.50
5, 22.00, 8, 13.00
5, 21.50, 8, 12.50
5, 19.50, 8, 9.00
5, 23.00, 8, 9.50
5, 20.00, 8, 15.50
5, 20.50, 8, 11.50
5, 20.00, 8, 12.50
5, 19.00, 8, 13.00
5, 17.50, 8, 14.50
5, 22.50, 8, 9.00
5, 14.50, 8, 19.00
5, 17.00, 8, 15.50
5, 23.00, 8, 9.50
5, 23.00, 8, 11.00
5, 19.50, 8, 13.50
5, 17.00, 8, 15.50
5, 19.50, 8, 15.00
5, 21.50, 8, 12.50
5, 21.50, 8, 14.00
5, 22.50, 8, 7.50
5, 24.50, 8, 8.00
5, 22.00, 8, 13.00
5, 20.50, 8, 11.50
5, 20.50, 8, 13.00
5, 22.50, 8, 10.50
5, 20.50, 8, 10.00
5, 19.50, 8, 10.50
5, 22.50, 8, 9.00
5, 21.00, 8, 13.50
5, 23.00, 8, 11.00
5, 18.50, 8, 14.00
5, 23.50, 8, 7.00
5, 17.50, 8, 16.00
5, 23.00, 8, 9.50
5, 21.50, 8, 14.00
5, 21.50, 8, 12.50
5, 17.50, 8, 14.50
5, 21.00, 8, 15.00
5, 20.50, 8, 13.00
5, 19.50, 8, 12.00
5, 26.50, 8, 5.50
5, 23.00, 8, 11.00
5, 24.50, 8, 6.50
5, 19.50, 8, 12.00
5, 20.00, 8, 14.00
5, 23.50, 8, 11.50
5, 24.00, 8, 9.00
5, 22.00, 8, 8.50
5, 23.50, 8, 8.50
5, 23.50, 8, 11.50
5, 22.00, 8, 8.50
5, 26.50, 8, 7.00
5, 19.00, 8, 16.00
5, 20.00, 8, 14.00
5, 19.50, 8, 13.50
5, 21.50, 8, 12.50
5, 21.00, 8, 10.50
5, 18.00, 8, 15.00
5, 24.50, 8, 8.00
5, 18.00, 8, 15.00
5, 18.00, 8, 13.50
5, 20.50, 8, 11.50
5, 16.50, 8, 15.00
5, 20.00, 8, 12.50
5, 22.00, 8, 11.50
5, 20.00, 8, 12.50
5, 21.50, 8, 11.00
5, 25.00, 8, 5.50
5, 21.00, 8, 13.50
5, 21.00, 8, 10.50
5, 20.50, 8, 14.50
5, 19.50, 8, 13.50
5, 20.50, 8, 13.00
5, 20.50, 8, 11.50
5, 21.50, 8, 11.00
5, 17.00, 8, 15.50
5, 27.50, 8, 5.00
5, 21.00, 8, 12.00
5, 16.50, 8, 16.50
6, 15.50, 8, 20.00
6, 22.00, 8, 14.50
6, 21.00, 8, 15.00
6, 16.00, 8, 17.50
6, 16.50, 8, 18.00
6, 16.50, 8, 16.50
6, 15.00, 8, 19.50
6, 21.50, 8, 15.50
6, 23.00, 8, 11.00
6, 19.00, 8, 16.00
6, 20.00, 8, 12.50
6, 19.00, 8, 14.50
6, 23.50, 8, 10.00
6, 21.50, 8, 12.50
6, 21.00, 8, 15.00
6, 22.00, 8, 14.50
6, 20.50, 8, 14.50
6, 20.50, 8, 11.50
6, 22.00, 8, 13.00
6, 19.00, 8, 17.50
6, 21.50, 8, 12.50
6, 20.50, 8, 16.00
6, 19.00, 8, 16.00
6, 22.00, 8, 11.50
6, 16.00, 8, 16.00
6, 17.50, 8, 16.00
6, 17.50, 8, 16.00
6, 21.00, 8, 12.00
6, 21.00, 8, 13.50
6, 16.50, 8, 18.00
6, 20.50, 8, 13.00
6, 17.50, 8, 14.50
6, 21.50, 8, 14.00
6, 22.50, 8, 10.50
6, 23.50, 8, 10.00
6, 18.00, 8, 18.00
6, 21.50, 8, 15.50
6, 20.50, 8, 13.00
6, 20.50, 8, 13.00
6, 23.50, 8, 10.00
6, 18.00, 8, 16.50
6, 16.50, 8, 16.50
6, 19.00, 8, 13.00
6, 21.00, 8, 12.00
6, 19.50, 8, 13.50
6, 19.00, 8, 16.00
6, 25.00, 8, 7.00
6, 22.00, 8, 13.00
6, 22.00, 8, 13.00
6, 18.00, 8, 15.00
6, 22.50, 8, 10.50
6, 20.00, 8, 14.00
6, 20.00, 8, 11.00
6, 21.00, 8, 12.00
6, 21.00, 8, 13.50
6, 23.50, 8, 10.00
6, 21.50, 8, 12.50
6, 20.50, 8, 13.00
6, 21.00, 8, 10.50
6, 20.00, 8, 14.00
6, 13.50, 8, 19.50
6, 18.50, 8, 17.00
6, 19.50, 8, 15.00
6, 17.00, 8, 17.00
6, 22.50, 8, 10.50
6, 20.50, 8, 14.50
6, 20.50, 8, 13.00
6, 21.00, 8, 12.00
6, 22.00, 8, 13.00
6, 22.00, 8, 13.00
6, 21.50, 8, 8.00
6, 23.50, 8, 11.50
6, 18.50, 8, 17.00
6, 20.50, 8, 13.00
6, 19.50, 8, 15.00
6, 18.50, 8, 15.50
6, 20.50, 8, 13.00
6, 22.50, 8, 10.50
6, 17.00, 8, 17.00
6, 20.00, 8, 12.50
6, 21.50, 8, 11.00
6, 18.50, 8, 15.50
6, 18.00, 8, 19.50
6, 21.50, 8, 14.00
6, 19.00, 8, 13.00
6, 19.50, 8, 15.00
6, 18.50, 8, 15.50
6, 18.00, 8, 16.50
6, 23.00, 8, 11.00
6, 19.50, 8, 13.50
6, 20.50, 8, 13.00
6, 19.50, 8, 16.50
6, 19.50, 8, 13.50
6, 21.00, 8, 13.50
6, 23.00, 8, 11.00
6, 21.00, 8, 13.50
6, 17.50, 8, 17.50
6, 20.50, 8, 16.00
6, 23.00, 8, 11.00
6, 20.50, 8, 13.00
7, 17.00, 8, 14.00
7, 19.00, 8, 14.50
7, 21.00, 8, 13.50
7, 19.00, 8, 16.00
7, 14.00, 8, 18.50
7, 18.00, 8, 16.50
7, 16.50, 8, 18.00
7, 18.00, 8, 16.50
7, 15.50, 8, 17.00
7, 18.00, 8, 15.00
7, 14.50, 8, 19.00
7, 15.50, 8, 17.00
7, 16.50, 8, 18.00
7, 19.00, 8, 19.00
7, 21.00, 8, 15.00
7, 18.00, 8, 18.00
7, 18.50, 8, 17.00
7, 17.50, 8, 17.50
7, 21.00, 8, 15.00
7, 17.50, 8, 14.50
7, 20.50, 8, 16.00
7, 22.50, 8, 12.00
7, 17.50, 8, 16.00
7, 21.00, 8, 13.50
7, 20.50, 8, 16.00
7, 17.00, 8, 20.00
7, 18.50, 8, 17.00
7, 16.50, 8, 16.50
7, 20.00, 8, 15.50
7, 21.50, 8, 14.00
7, 19.50, 8, 13.50
7, 18.50, 8, 14.00
7, 19.50, 8, 16.50
7, 20.50, 8, 16.00
7, 16.50, 8, 18.00
7, 17.50, 8, 17.50
7, 17.50, 8, 16.00
7, 19.50, 8, 13.50
7, 18.00, 8, 18.00
7, 19.50, 8, 16.50
7, 19.00, 8, 16.00
7, 19.00, 8, 16.00
7, 20.00, 8, 17.00
7, 18.00, 8, 16.50
7, 17.50, 8, 17.50
7, 21.50, 8, 14.00
7, 19.50, 8, 18.00
7, 22.00, 8, 13.00
7, 15.50, 8, 18.50
7, 20.50, 8, 16.00
7, 18.50, 8, 14.00
7, 19.00, 8, 16.00
7, 22.50, 8, 13.50
7, 20.00, 8, 15.50
7, 21.00, 8, 15.00
7, 18.50, 8, 15.50
7, 19.00, 8, 17.50
7, 20.00, 8, 15.50
7, 23.00, 8, 12.50
7, 17.50, 8, 16.00
7, 19.00, 8, 16.00
7, 22.00, 8, 13.00
7, 21.00, 8, 13.50
7, 18.00, 8, 15.00
7, 13.50, 8, 21.00
7, 12.50, 8, 20.00
7, 19.00, 8, 16.00
7, 17.00, 8, 15.50
7, 19.50, 8, 16.50
7, 18.50, 8, 17.00
7, 23.50, 8, 13.00
7, 19.00, 8, 16.00
7, 20.50, 8, 13.00
7, 18.00, 8, 16.50
7, 16.50, 8, 19.50
7, 19.00, 8, 16.00
7, 18.50, 8, 18.50
7, 18.00, 8, 18.00
7, 16.00, 8, 17.50
7, 19.50, 8, 16.50
7, 18.50, 8, 17.00
7, 19.50, 8, 13.50
7, 16.50, 8, 18.00
7, 17.50, 8, 16.00
7, 17.00, 8, 15.50
7, 19.00, 8, 16.00
7, 18.50, 8, 17.00
7, 19.50, 8, 13.50
7, 21.00, 8, 15.00
7, 20.00, 8, 14.00
7, 21.50, 8, 14.00
7, 20.50, 8, 17.50
7, 19.00, 8, 14.50
7, 16.00, 8, 19.00
7, 19.50, 8, 16.50
7, 19.00, 8, 13.00
7, 18.00, 8, 16.50
7, 17.00, 8, 15.50
7, 17.00, 8, 20.00
7, 19.00, 8, 16.00
8, 18.50, 8, 17.00
8, 16.00, 8, 19.00
8, 20.50, 8, 14.50
8, 15.50, 8, 18.50
8, 14.00, 8, 21.50
8, 19.50, 8, 16.50
8, 16.00, 8, 20.50
8, 18.00, 8, 18.00
8, 19.00, 8, 17.50
8, 17.50, 8, 19.00
8, 15.00, 8, 21.00
8, 17.50, 8, 17.50
8, 14.00, 8, 20.00
8, 21.50, 8, 15.50
8, 20.50, 8, 16.00
8, 17.00, 8, 17.00
8, 20.50, 8, 16.00
8, 14.00, 8, 21.50
8, 16.00, 8, 19.00
8, 16.50, 8, 19.50
8, 21.50, 8, 15.50
8, 19.50, 8, 19.50
8, 20.50, 8, 17.50
8, 17.50, 8, 19.00
8, 16.00, 8, 20.50
8, 15.00, 8, 19.50
8, 15.00, 8, 21.00
8, 18.00, 8, 18.00
8, 18.00, 8, 16.50
8, 18.50, 8, 18.50
8, 16.50, 8, 18.00
8, 21.50, 8, 15.50
8, 16.00, 8, 20.50
8, 18.00, 8, 19.50
8, 17.50, 8, 19.00
8, 17.00, 8, 20.00
8, 18.00, 8, 16.50
8, 17.00, 8, 17.00
8, 19.50, 8, 19.50
8, 17.50, 8, 17.50
8, 18.50, 8, 17.00
8, 21.50, 8, 15.50
8, 18.50, 8, 17.00
8, 19.00, 8, 16.00
8, 19.50, 8, 15.00
8, 20.50, 8, 14.50
8, 15.00, 8, 19.50
8, 20.50, 8, 16.00
8, 18.50, 8, 18.50
8, 19.50, 8, 16.50
8, 19.50, 8, 16.50
8, 17.00, 8, 18.50
8, 19.00, 8, 16.00
8, 19.50, 8, 18.00
8, 22.00, 8, 16.00
8, 21.00, 8, 15.00
8, 15.50, 8, 21.50
8, 16.50, 8, 18.00
8, 20.50, 8, 14.50
8, 20.00, 8, 15.50
8, 19.00, 8, 17.50
8, 17.50, 8, 17.50
8, 18.00, 8, 18.00
8, 18.50, 8, 18.50
8, 17.50, 8, 19.00
8, 18.00, 8, 18.00
8, 18.50, 8, 18.50
8, 15.50, 8, 21.50
8, 14.50, 8, 20.50
8, 19.00, 8, 17.50
8, 18.50, 8, 15.50
8, 18.00, 8, 18.00
8, 16.00, 8, 20.50
8, 17.00, 8, 18.50
8, 17.50, 8, 16.00
8, 17.00, 8, 18.50
8, 19.00, 8, 16.00
8, 16.50, 8, 19.50
8, 22.00, 8, 14.50
8, 16.50, 8, 19.50
8, 18.50, 8, 17.00
8, 16.50, 8, 19.50
8, 16.00, 8, 20.50
8, 18.50, 8, 18.50
8, 17.00, 8, 20.00
8, 21.00, 8, 16.50
8, 19.00, 8, 17.50
8, 18.50, 8, 18.50
8, 19.00, 8, 19.00
8, 19.50, 8, 16.50
8, 16.00, 8, 19.00
8, 20.00, 8, 18.50
8, 19.00, 8, 17.50
8, 15.50, 8, 20.00
8, 15.50, 8, 21.50
8, 19.00, 8, 17.50
8, 20.00, 8, 17.00
8, 19.00, 8, 17.50
8, 20.00, 8, 17.00
8, 17.50, 8, 19.00
9, 12.50, 8, 23.00
9, 13.00, 8, 23.50
9, 17.50, 8, 20.50
9, 20.00, 8, 17.00
9, 17.50, 8, 19.00
9, 16.50, 8, 19.50
9, 16.00, 8, 22.00
9, 17.50, 8, 20.50
9, 17.50, 8, 19.00
9, 19.00, 8, 17.50
9, 19.50, 8, 18.00
9, 17.50, 8, 20.50
9, 17.00, 8, 21.50
9, 20.00, 8, 17.00
9, 13.50, 8, 22.50
9, 16.50, 8, 21.00
9, 19.00, 8, 19.00
9, 19.00, 8, 17.50
9, 18.00, 8, 21.00
9, 20.00, 8, 17.00
9, 19.50, 8, 19.50
9, 16.50, 8, 21.00
9, 19.00, 8, 19.00
9, 14.50, 8, 22.00
9, 13.50, 8, 21.00
9, 19.50, 8, 19.50
9, 19.50, 8, 18.00
9, 18.50, 8, 18.50
9, 13.50, 8, 22.50
9, 17.50, 8, 20.50
9, 16.50, 8, 21.00
9, 18.50, 8, 18.50
9, 19.00, 8, 17.50
9, 15.50, 8, 21.50
9, 19.50, 8, 16.50
9, 16.50, 8, 19.50
9, 14.00, 8, 23.00
9, 16.00, 8, 20.50
9, 17.50, 8, 20.50
9, 18.00, 8, 21.00
9, 15.50, 8, 21.50
9, 19.00, 8, 17.50
9, 18.50, 8, 18.50
9, 15.50, 8, 21.50
9, 17.00, 8, 21.50
9, 15.50, 8, 20.00
9, 18.50, 8, 20.00
9, 15.50, 8, 20.00
9, 17.50, 8, 20.50
9, 15.50, 8, 21.50
9, 15.00, 8, 21.00
9, 19.00, 8, 19.00
9, 20.50, 8, 16.00
9, 14.00, 8, 21.50
9, 17.00, 8, 18.50
9, 13.50, 8, 22.50
9, 18.00, 8, 19.50
9, 18.50, 8, 18.50
9, 19.00, 8, 19.00
9, 18.00, 8, 19.50
9, 17.50, 8, 19.00
9, 17.50, 8, 20.50
9, 18.00, 8, 18.00
9, 15.50, 8, 20.00
9, 19.00, 8, 19.00
9, 20.50, 8, 16.00
9, 19.00, 8, 19.00
9, 15.50, 8, 21.50
9, 16.50, 8, 19.50
9, 17.50, 8, 20.50
9, 19.00, 8, 17.50
9, 18.00, 8, 19.50
9, 18.00, 8, 18.00
9, 18.00, 8, 19.50
9, 18.00, 8, 19.50
9, 17.00, 8, 20.00
9, 18.50, 8, 18.50
9, 18.00, 8, 21.00
9, 18.50, 8, 18.50
9, 15.50, 8, 21.50
9, 18.00, 8, 19.50
9, 17.00, 8, 21.50
9, 18.50, 8, 20.00
9, 16.00, 8, 19.00
9, 19.50, 8, 18.00
9, 14.00, 8, 23.00
9, 19.00, 8, 17.50
9, 21.00, 8, 16.50
9, 16.50, 8, 19.50
9, 17.00, 8, 21.50
9, 14.00, 8, 21.50
9, 11.00, 8, 23.00
9, 18.50, 8, 20.00
9, 17.00, 8, 20.00
9, 16.50, 8, 19.50
9, 18.00, 8, 19.50
9, 14.00, 8, 23.00
9, 15.50, 8, 21.50
9, 16.50, 8, 21.00
9, 20.50, 8, 17.50
10, 14.00, 8, 23.00
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 18.00, 8, 21.00
10, 17.00, 8, 21.50
10, 18.00, 8, 21.00
10, 19.00, 8, 20.50
10, 17.00, 8, 21.50
10, 14.00, 8, 23.00
10, 16.00, 8, 22.00
10, 19.00, 8, 20.50
10, 15.00, 8, 22.50
10, 14.00, 8, 23.00
10, 13.00, 8, 23.50
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 15.00, 8, 22.50
10, 18.00, 8, 21.00
10, 13.00, 8, 23.50
10, 15.00, 8, 22.50
10, 13.00, 8, 23.50
10, 16.00, 8, 22.00
10, 18.00, 8, 21.00
10, 14.00, 8, 23.00
10, 16.00, 8, 22.00
10, 16.00, 8, 22.00
10, 19.00, 8, 20.50
10, 16.00, 8, 22.00
10, 18.00, 8, 21.00
10, 15.00, 8, 22.50
10, 17.00, 8, 21.50
10, 17.00, 8, 21.50
10, 18.00, 8, 21.00
10, 16.00, 8, 22.00
10, 15.00, 8, 22.50
10, 15.00, 8, 22.50
10, 17.00, 8, 21.50
10, 18.00, 8, 21.00
10, 16.00, 8, 22.00
10, 13.00, 8, 23.50
10, 16.00, 8, 22.00
10, 16.00, 8, 22.00
10, 18.00, 8, 21.00
10, 16.00, 8, 22.00
10, 14.00, 8, 23.00
10, 13.00, 8, 23.50
10, 16.00, 8, 22.00
10, 17.00, 8, 21.50
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 16.00, 8, 22.00
10, 14.00, 8, 23.00
10, 13.00, 8, 23.50
10, 18.00, 8, 21.00
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 17.00, 8, 21.50
10, 12.00, 8, 24.00
10, 17.00, 8, 21.50
10, 14.00, 8, 23.00
10, 16.00, 8, 22.00
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 18.00, 8, 21.00
10, 16.00, 8, 22.00
10, 19.00, 8, 20.50
10, 15.00, 8, 22.50
10, 16.00, 8, 22.00
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 14.00, 8, 23.00
10, 14.00, 8, 23.00
10, 15.00, 8, 22.50
10, 15.00, 8, 22.50
10, 18.00, 8, 21.00
10, 13.00, 8, 23.50
10, 17.00, 8, 21.50
10, 17.00, 8, 21.50
10, 12.00, 8, 24.00
10, 18.00, 8, 21.00
10, 15.00, 8, 22.50
10, 13.00, 8, 23.50
10, 17.00, 8, 21.50
10, 15.00, 8, 22.50
10, 15.00, 8, 22.50
10, 17.00, 8, 21.50
10, 16.00, 8, 22.00
10, 15.00, 8, 22.50
10, 18.00, 8, 21.00
10, 17.00, 8, 21.50
10, 13.00, 8, 23.50
10, 15.00, 8, 22.50
10, 18.00, 8, 21.00
10, 14.00, 8, 23.00
10, 15.00, 8, 22.50
10, 19.00, 8, 20.50
10, 16.00, 8, 22.00
10, 14.00, 8, 23.00
0, 26.00, 9, 2.00
0, 27.00, 9, 1.50
0, 27.00, 9, 1.50
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 29.00, 9, 0.50
0, 26.00, 9, 2.00
0, 27.00, 9, 1.50
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 29.00, 9, 0.50
0, 25.00, 9, 2.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 30.00, 9, 0.00
0, 28.00, 9, 1.00
0, 30.00, 9, 0.00
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 26.00, 9, 2.00
0, 28.00, 9, 1.00
0, 26.00, 9, 2.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 26.00, 9, 2.00
0, 25.00, 9, 2.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 29.00, 9, 0.50
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
0, 26.00, 9, 2.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 26.00, 9, 2.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 26.00, 9, 2.00
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 27.00, 9, 1.50
0, 28.00, 9, 1.00
0, 29.00, 9, 0.50
0, 26.00, 9, 2.00
0, 30.00, 9, 0.00
0, 28.00, 9, 1.00
0, 26.00, 9, 2.00
0, 29.00, 9, 0.50
0, 24.00, 9, 3.00
0, 27.00, 9, 1.50
0, 26.00, 9, 2.00
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 30.00, 9, 0.00
0, 27.00, 9, 1.50
0, 29.00, 9, 0.50
0, 30.00, 9, 0.00
0, 27.00, 9, 1.50
0, 30.00, 9, 0.00
0, 26.00, 9, 2.00
0, 30.00, 9, 0.00
0, 29.00, 9, 0.50
0, 25.00, 9, 2.50
0, 28.00, 9, 1.00
0, 27.00, 9, 1.50
1, 26.50, 9, 4.00
1, 24.50, 9, 5.00
1, 25.00, 9, 4.00
1, 26.50, 9, 4.00
1, 25.50, 9, 3.00
1, 28.50, 9, 3.00
1, 28.00, 9, 1.00
1, 26.50, 9, 4.00
1, 28.50, 9, 1.50
1, 23.50, 9, 7.00
1, 26.00, 9, 3.50
1, 28.50, 9, 1.50
1, 25.00, 9, 5.50
1, 28.50, 9, 3.00
1, 29.00, 9, 2.00
1, 28.00, 9, 2.50
1, 23.00, 9, 5.00
1, 26.00, 9, 3.50
1, 27.50, 9, 2.00
1, 26.50, 9, 2.50
1, 25.50, 9, 3.00
1, 28.00, 9, 1.00
1, 25.50, 9, 3.00
1, 25.00, 9, 7.00
1, 26.50, 9, 2.50
1, 26.00, 9, 3.50
1, 26.00, 9, 5.00
1, 26.00, 9, 5.00
1, 27.00, 9, 4.50
1, 29.00, 9, 2.00
1, 27.50, 9, 3.50
