Random-Discrete.parameter, Random-Discrete.points, Adapt-Continuous.parameter, Adapt-Continuous.points
5, 15.50, 9, 15.50
5, 17.00, 9, 15.50
5, 17.00, 9, 17.00
5, 14.00, 9, 12.50
5, 15.00, 9, 13.50
5, 15.50, 9, 15.50
5, 16.00, 9, 16.00
5, 15.00, 9, 15.00
5, 16.50, 9, 15.00
5, 15.50, 9, 15.50
5, 15.50, 9, 14.00
5, 14.50, 9, 13.00
5, 14.50, 9, 14.50
5, 17.50, 9, 16.00
5, 14.50, 9, 13.00
5, 13.50, 9, 13.50
6, 18.00, 9, 16.50
6, 16.50, 9, 16.50
6, 16.50, 9, 16.50
6, 16.50, 9, 16.50
6, 17.50, 9, 16.00
6, 14.50, 9, 14.50
6, 17.00, 9, 15.50
6, 15.50, 9, 14.00
6, 15.50, 9, 15.50
6, 15.50, 9, 15.50
6, 19.00, 9, 19.00
6, 18.00, 9, 18.00
6, 16.50, 9, 15.00
6, 17.50, 9, 17.50
6, 16.50, 9, 15.00
6, 18.00, 9, 18.00
6, 17.50, 9, 16.00
6, 16.50, 9, 15.00
6, 16.50, 9, 15.00
6, 16.00, 9, 16.00
6, 16.00, 9, 14.50
6, 17.50, 9, 17.50
6, 16.50, 9, 16.50
6, 15.50, 9, 14.00
6, 18.00, 9, 16.50
6, 18.00, 9, 16.50
6, 16.00, 9, 14.50
6, 18.00, 9, 18.00
6, 16.00, 9, 16.00
6, 16.50, 9, 15.00
6, 15.00, 9, 15.00
6, 14.00, 9, 12.50
6, 16.50, 9, 15.00
6, 17.50, 9, 17.50
6, 17.00, 9, 17.00
6, 17.00, 9, 15.50
6, 16.00, 9, 16.00
6, 15.50, 9, 15.50
6, 17.00, 9, 15.50
6, 16.50, 9, 16.50
6, 15.00, 9, 15.00
6, 17.00, 9, 17.00
6, 14.50, 9, 14.50
6, 17.50, 9, 17.50
6, 16.50, 9, 15.00
6, 15.00, 9, 15.00
6, 18.00, 9, 18.00
6, 15.00, 9, 13.50
6, 17.50, 9, 17.50
6, 15.00, 9, 15.00
6, 16.50, 9, 16.50
6, 15.50, 9, 15.50
6, 16.50, 9, 16.50
6, 16.00, 9, 14.50
6, 14.50, 9, 14.50
6, 15.50, 9, 14.00
6, 18.00, 9, 18.00
6, 16.00, 9, 16.00
6, 15.00, 9, 13.50
6, 17.50, 9, 16.00
6, 17.50, 9, 16.00
6, 17.00, 9, 17.00
6, 18.50, 9, 18.50
6, 18.00, 9, 16.50
6, 16.50, 9, 15.00
6, 18.50, 9, 17.00
6, 16.50, 9, 15.00
6, 17.00, 9, 15.50
6, 15.00, 9, 15.00
6, 16.00, 9, 16.00
6, 15.50, 9, 15.50
6, 16.00, 9, 16.00
6, 16.50, 9, 16.50
6, 17.50, 9, 16.00
6, 15.50, 9, 15.50
6, 16.50, 9, 15.00
6, 16.50, 9, 15.00
6, 15.50, 9, 14.00
6, 18.00, 9, 16.50
6, 17.50, 9, 16.00
6, 17.50, 9, 17.50
6, 15.50, 9, 15.50
6, 15.50, 9, 15.50
6, 17.00, 9, 15.50
6, 18.50, 9, 17.00
6, 16.50, 9, 15.00
6, 17.00, 9, 17.00
6, 16.50, 9, 16.50
6, 16.00, 9, 16.00
6, 16.50, 9, 16.50
6, 16.00, 9, 16.00
6, 18.00, 9, 16.50
6, 15.50, 9, 14.00
6, 15.00, 9, 15.00
6, 17.50, 9, 16.00
6, 14.50, 9, 14.50
6, 17.00, 9, 15.50
6, 14.00, 9, 14.00
6, 16.50, 9, 15.00
6, 17.00, 9, 17.00
7, 18.00, 9, 16.50
7, 17.00, 9, 17.00
7, 15.00, 9, 15.00
7, 16.50, 9, 15.00
7, 16.50, 9, 15.00
7, 18.50, 9, 18.50
7, 18.50, 9, 18.50
7, 18.50, 9, 18.50
7, 16.50, 9, 15.00
7, 18.50, 9, 18.50
7, 18.00, 9, 16.50
7, 16.00, 9, 16.00
7, 17.50, 9, 16.00
7, 17.00, 9, 15.50
7, 16.50, 9, 16.50
7, 17.50, 9, 17.50
7, 18.00, 9, 18.00
7, 17.50, 9, 16.00
7, 17.50, 9, 16.00
7, 15.50, 9, 15.50
7, 15.50, 9, 15.50
7, 17.50, 9, 16.00
7, 19.00, 9, 17.50
7, 16.50, 9, 16.50
7, 16.00, 9, 16.00
7, 16.50, 9, 15.00
7, 15.00, 9, 13.50
7, 16.50, 9, 16.50
7, 18.50, 9, 18.50
7, 16.50, 9, 15.00
7, 18.50, 9, 17.00
7, 17.00, 9, 17.00
7, 17.50, 9, 16.00
7, 18.50, 9, 18.50
7, 17.50, 9, 17.50
7, 16.00, 9, 16.00
7, 17.50, 9, 17.50
7, 17.50, 9, 17.50
7, 16.50, 9, 16.50
7, 17.50, 9, 17.50
7, 17.00, 9, 17.00
7, 18.50, 9, 17.00
7, 17.00, 9, 17.00
7, 17.50, 9, 17.50
7, 17.00, 9, 15.50
7, 15.50, 9, 15.50
7, 18.00, 9, 16.50
7, 17.00, 9, 17.00
7, 16.50, 9, 16.50
7, 18.50, 9, 18.50
7, 17.50, 9, 17.50
7, 15.00, 9, 15.00
7, 17.50, 9, 17.50
7, 16.50, 9, 16.50
7, 18.50, 9, 17.00
7, 17.00, 9, 17.00
7, 17.50, 9, 17.50
7, 17.00, 9, 17.00
7, 17.50, 9, 17.50
7, 17.50, 9, 16.00
7, 16.00, 9, 16.00
7, 16.00, 9, 16.00
7, 19.50, 9, 19.50
7, 18.00, 9, 16.50
7, 17.00, 9, 17.00
7, 18.00, 9, 18.00
7, 17.00, 9, 15.50
7, 16.50, 9, 16.50
7, 17.50, 9, 17.50
7, 17.00, 9, 17.00
7, 17.00, 9, 17.00
7, 18.50, 9, 18.50
7, 19.00, 9, 19.00
7, 18.00, 9, 18.00
7, 17.00, 9, 17.00
7, 15.50, 9, 15.50
7, 17.50, 9, 17.50
7, 18.50, 9, 18.50
7, 18.00, 9, 18.00
7, 18.00, 9, 18.00
7, 17.00, 9, 17.00
7, 17.50, 9, 17.50
7, 18.00, 9, 18.00
7, 16.50, 9, 16.50
7, 18.50, 9, 17.00
7, 16.50, 9, 15.00
7, 16.50, 9, 16.50
7, 18.50, 9, 17.00
7, 17.00, 9, 17.00
7, 18.50, 9, 18.50
7, 18.50, 9, 18.50
7, 16.00, 9, 16.00
7, 17.50, 9, 16.00
7, 18.50, 9, 18.50
7, 18.00, 9, 18.00
7, 18.00, 9, 18.00
7, 17.50, 9, 17.50
7, 18.00, 9, 18.00
7, 18.50, 9, 18.50
7, 17.50, 9, 17.50
8, 19.00, 9, 19.00
8, 18.00, 9, 18.00
8, 18.50, 9, 18.50
8, 17.50, 9, 17.50
8, 18.00, 9, 18.00
8, 18.50, 9, 18.50
8, 19.00, 9, 19.00
8, 19.00, 9, 19.00
8, 17.00, 9, 17.00
8, 17.50, 9, 17.50
8, 18.50, 9, 17.00
8, 18.00, 9, 18.00
8, 17.50, 9, 17.50
8, 19.50, 9, 18.00
8, 17.50, 9, 17.50
8, 17.00, 9, 17.00
8, 16.50, 9, 16.50
8, 19.00, 9, 17.50
8, 18.00, 9, 16.50
8, 17.50, 9, 17.50
8, 17.50, 9, 17.50
8, 17.50, 9, 16.00
8, 19.00, 9, 17.50
8, 18.00, 9, 16.50
8, 19.00, 9, 19.00
8, 18.50, 9, 18.50
8, 17.50, 9, 17.50
8, 17.00, 9, 17.00
8, 18.50, 9, 17.00
8, 19.50, 9, 18.00
8, 18.50, 9, 18.50
8, 18.00, 9, 18.00
8, 18.50, 9, 18.50
8, 19.50, 9, 18.00
8, 19.50, 9, 18.00
8, 17.00, 9, 17.00
8, 17.00, 9, 17.00
8, 17.50, 9, 17.50
8, 18.00, 9, 18.00
8, 18.00, 9, 18.00
8, 17.00, 9, 17.00
8, 18.00, 9, 18.00
8, 19.00, 9, 19.00
8, 17.50, 9, 17.50
8, 17.50, 9, 17.50
8, 18.50, 9, 18.50
8, 17.00, 9, 15.50
8, 18.00, 9, 18.00
8, 17.50, 9, 16.00
8, 18.00, 9, 18.00
8, 17.50, 9, 17.50
8, 17.50, 9, 17.50
8, 19.00, 9, 19.00
8, 18.50, 9, 18.50
8, 20.00, 9, 18.50
8, 17.00, 9, 17.00
8, 16.50, 9, 16.50
8, 17.50, 9, 16.00
8, 17.50, 9, 17.50
8, 16.50, 9, 16.50
8, 17.00, 9, 17.00
8, 17.00, 9, 17.00
8, 17.50, 9, 17.50
8, 17.50, 9, 17.50
8, 18.00, 9, 16.50
8, 19.00, 9, 19.00
8, 18.50, 9, 18.50
8, 17.00, 9, 17.00
8, 18.00, 9, 18.00
8, 18.00, 9, 16.50
8, 16.50, 9, 16.50
8, 17.50, 9, 17.50
8, 19.00, 9, 19.00
8, 17.50, 9, 17.50
8, 18.50, 9, 18.50
8, 18.50, 9, 17.00
8, 18.50, 9, 18.50
8, 18.50, 9, 17.00
8, 19.50, 9, 19.50
8, 18.50, 9, 18.50
8, 17.50, 9, 16.00
8, 17.00, 9, 17.00
8, 18.50, 9, 18.50
8, 19.50, 9, 19.50
8, 18.50, 9, 18.50
8, 18.50, 9, 18.50
8, 18.50, 9, 18.50
8, 17.50, 9, 17.50
8, 18.50, 9, 17.00
8, 17.00, 9, 17.00
8, 17.50, 9, 16.00
8, 18.00, 9, 18.00
8, 16.50, 9, 15.00
8, 18.50, 9, 18.50
8, 18.50, 9, 18.50
8, 18.00, 9, 18.00
8, 17.00, 9, 17.00
8, 18.50, 9, 17.00
8, 17.50, 9, 17.50
8, 18.50, 9, 18.50
9, 19.50, 9, 19.50
9, 20.50, 9, 19.00
9, 18.50, 9, 18.50
9, 18.50, 9, 18.50
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 20.00, 9, 20.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 20.00, 9, 20.00
9, 18.50, 9, 18.50
9, 18.50, 9, 18.50
9, 20.00, 9, 20.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 20.00, 9, 20.00
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 18.50, 9, 18.50
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 20.00, 9, 20.00
9, 19.50, 9, 19.50
9, 20.00, 9, 20.00
9, 19.00, 9, 19.00
9, 18.50, 9, 18.50
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 18.00, 9, 18.00
9, 19.50, 9, 19.50
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 18.00, 9, 18.00
9, 18.00, 9, 18.00
9, 18.50, 9, 18.50
9, 19.50, 9, 19.50
9, 18.00, 9, 18.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 18.50, 9, 18.50
9, 20.00, 9, 18.50
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 20.00, 9, 20.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 19.50, 9, 19.50
9, 19.50, 9, 19.50
9, 20.50, 9, 19.00
9, 20.00, 9, 20.00
9, 19.50, 9, 18.00
9, 19.50, 9, 19.50
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 18.50, 9, 18.50
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 18.50, 9, 18.50
9, 19.00, 9, 19.00
9, 18.00, 9, 18.00
9, 18.50, 9, 18.50
9, 19.50, 9, 19.50
9, 17.50, 9, 17.50
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 19.00, 9, 19.00
9, 20.00, 9, 20.00
9, 20.00, 9, 18.50
9, 19.50, 9, 19.50
9, 19.00, 9, 19.00
9, 20.00, 9, 20.00
9, 20.00, 9, 18.50
9, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
10, 20.00, 9, 20.00
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
0, 11.00, 10, 9.50
1, 12.50, 10, 11.00
1, 11.00, 10, 9.50
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 10.50, 10, 10.50
1, 11.50, 10, 10.00
1, 12.50, 10, 11.00
1, 12.00, 10, 10.50
1, 13.00, 10, 11.50
1, 12.50, 10, 12.50
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 11.50, 10, 10.00
1, 12.50, 10, 11.00
1, 11.00, 10, 9.50
1, 13.00, 10, 11.50
1, 13.50, 10, 12.00
1, 11.00, 10, 9.50
1, 11.50, 10, 10.00
1, 12.00, 10, 12.00
1, 11.50, 10, 10.00
1, 11.50, 10, 10.00
1, 11.50, 10, 10.00
1, 12.50, 10, 11.00
1, 11.00, 10, 11.00
1, 11.50, 10, 10.00
1, 13.00, 10, 11.50
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 12.50, 10, 12.50
1, 12.00, 10, 10.50
1, 12.00, 10, 10.50
1, 10.50, 10, 10.50
1, 11.00, 10, 9.50
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 11.00, 10, 9.50
1, 11.00, 10, 9.50
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 12.00, 10, 10.50
1, 11.50, 10, 10.00
1, 11.00, 10, 9.50
1, 11.50, 10, 10.00
1, 11.50, 10, 10.00
1, 12.00, 10, 12.00
1, 12.00, 10, 10.50
1, 10.50, 10, 10.50
1, 12.00, 10, 10.50
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 12.00, 10, 10.50
1, 12.50, 10, 12.50
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 12.00, 10, 10.50
1, 11.00, 10, 9.50
1, 12.50, 10, 12.50
1, 12.50, 10, 11.00
1, 11.00, 10, 9.50
1, 11.00, 10, 9.50
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 11.50, 10, 10.00
1, 13.00, 10, 13.00
1, 11.00, 10, 9.50
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 12.00, 10, 10.50
1, 12.00, 10, 10.50
1, 11.50, 10, 10.00
1, 13.00, 10, 11.50
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 11.50, 10, 10.00
1, 11.50, 10, 10.00
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 12.50, 10, 11.00
1, 11.50, 10, 10.00
1, 12.00, 10, 10.50
1, 13.00, 10, 11.50
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 12.50, 10, 11.00
1, 13.50, 10, 12.00
1, 12.50, 10, 11.00
1, 11.00, 10, 9.50
1, 11.00, 10, 9.50
1, 14.00, 10, 12.50
1, 11.00, 10, 11.00
1, 11.50, 10, 11.50
2, 11.50, 10, 10.00
2, 11.00, 10, 11.00
2, 13.50, 10, 12.00
2, 13.00, 10, 11.50
2, 11.50, 10, 10.00
2, 14.00, 10, 14.00
2, 13.00, 10, 11.50
2, 12.00, 10, 10.50
2, 14.00, 10, 12.50
2, 12.00, 10, 10.50
2, 12.50, 10, 11.00
2, 13.50, 10, 12.00
2, 13.00, 10, 11.50
2, 11.50, 10, 10.00
2, 12.00, 10, 10.50
2, 11.50, 10, 10.00
2, 14.00, 10, 12.50
2, 11.50, 10, 10.00
2, 13.00, 10, 11.50
2, 14.00, 10, 12.50
2, 14.50, 10, 13.00
2, 14.00, 10, 12.50
2, 11.50, 10, 10.00
2, 12.50, 10, 11.00
2, 13.00, 10, 11.50
2, 12.50, 10, 11.00
2, 14.00, 10, 12.50
2, 11.00, 10, 9.50
2, 13.00, 10, 13.00
2, 11.00, 10, 11.00
2, 12.00, 10, 12.00
2, 14.00, 10, 12.50
2, 12.50, 10, 11.00
2, 13.50, 10, 12.00
2, 12.00, 10, 10.50
2, 12.50, 10, 11.00
2, 12.00, 10, 10.50
2, 14.50, 10, 13.00
2, 12.50, 10, 11.00
2, 12.00, 10, 10.50
2, 13.00, 10, 11.50
2, 12.50, 10, 11.00
2, 14.50, 10, 13.00
2, 13.50, 10, 12.00
2, 12.00, 10, 10.50
2, 12.50, 10, 11.00
2, 12.50, 10, 11.00
2, 12.50, 10, 11.00
2, 11.50, 10, 11.50
2, 12.00, 10, 10.50
2, 11.50, 10, 11.50
2, 13.00, 10, 11.50
2, 12.50, 10, 11.00
2, 13.50, 10, 12.00
2, 13.00, 10, 11.50
2, 11.50, 10, 11.50
2, 12.50, 10, 11.00
2, 14.50, 10, 13.00
2, 12.00, 10, 10.50
2, 11.50, 10, 10.00
2, 14.00, 10, 12.50
2, 13.50, 10, 12.00
2, 12.50, 10, 11.00
2, 12.00, 10, 10.50
2, 12.00, 10, 10.50
2, 13.00, 10, 11.50
2, 11.50, 10, 11.50
2, 11.00, 10, 11.00
2, 13.50, 10, 12.00
2, 11.50, 10, 10.00
2, 13.00, 10, 11.50
2, 13.50, 10, 12.00
2, 12.50, 10, 11.00
2, 12.50, 10, 11.00
2, 13.00, 10, 11.50
2, 13.00, 10, 11.50
2, 13.50, 10, 12.00
2, 13.00, 10, 11.50
2, 12.00, 10, 12.00
2, 10.50, 10, 10.50
2, 12.50, 10, 11.00
2, 11.50, 10, 10.00
2, 14.00, 10, 12.50
2, 13.50, 10, 12.00
2, 12.50, 10, 12.50
2, 12.00, 10, 10.50
2, 15.00, 10, 13.50
2, 14.50, 10, 13.00
2, 12.50, 10, 11.00
2, 13.00, 10, 11.50
2, 12.50, 10, 11.00
2, 12.00, 10, 10.50
2, 12.50, 10, 11.00
2, 12.00, 10, 10.50
2, 12.00, 10, 12.00
2, 14.50, 10, 13.00
2, 13.50, 10, 12.00
2, 12.00, 10, 12.00
2, 13.50, 10, 12.00
2, 13.00, 10, 11.50
3, 14.00, 10, 12.50
3, 13.00, 10, 13.00
3, 15.00, 10, 13.50
3, 14.00, 10, 12.50
3, 15.00, 10, 13.50
3, 13.50, 10, 12.00
3, 12.50, 10, 11.00
3, 12.50, 10, 11.00
3, 13.50, 10, 12.00
3, 14.00, 10, 12.50
3, 13.50, 10, 13.50
3, 13.00, 10, 13.00
3, 13.50, 10, 13.50
3, 15.50, 10, 14.00
3, 12.50, 10, 11.00
3, 13.50, 10, 12.00
3, 13.50, 10, 13.50
3, 15.00, 10, 13.50
3, 14.50, 10, 13.00
3, 13.50, 10, 12.00
3, 12.50, 10, 11.00
3, 15.00, 10, 13.50
3, 13.00, 10, 13.00
3, 12.00, 10, 12.00
3, 11.00, 10, 11.00
3, 15.50, 10, 14.00
3, 13.50, 10, 12.00
3, 14.00, 10, 14.00
3, 13.50, 10, 12.00
3, 16.00, 10, 14.50
3, 13.50, 10, 13.50
3, 14.00, 10, 12.50
3, 12.50, 10, 11.00
3, 13.00, 10, 13.00
3, 15.50, 10, 14.00
3, 12.50, 10, 11.00
3, 14.00, 10, 12.50
3, 13.50, 10, 12.00
3, 14.50, 10, 14.50
3, 14.50, 10, 14.50
3, 13.50, 10, 12.00
3, 15.00, 10, 13.50
3, 13.50, 10, 12.00
3, 13.00, 10, 11.50
3, 14.00, 10, 12.50
3, 13.00, 10, 11.50
3, 13.00, 10, 11.50
3, 14.50, 10, 13.00
3, 12.50, 10, 11.00
3, 13.50, 10, 12.00
3, 14.00, 10, 14.00
3, 14.00, 10, 14.00
3, 13.50, 10, 12.00
3, 14.00, 10, 12.50
3, 12.00, 10, 12.00
3, 13.00, 10, 11.50
3, 14.00, 10, 12.50
3, 13.00, 10, 11.50
3, 13.50, 10, 12.00
3, 13.00, 10, 11.50
3, 14.50, 10, 13.00
3, 13.00, 10, 13.00
3, 13.00, 10, 13.00
3, 13.00, 10, 11.50
3, 14.50, 10, 14.50
3, 11.50, 10, 11.50
3, 14.50, 10, 14.50
3, 14.00, 10, 12.50
3, 13.00, 10, 11.50
3, 14.00, 10, 14.00
3, 14.00, 10, 12.50
3, 13.00, 10, 13.00
3, 13.50, 10, 13.50
3, 13.50, 10, 12.00
3, 13.00, 10, 11.50
3, 12.50, 10, 12.50
3, 15.00, 10, 13.50
3, 13.00, 10, 13.00
3, 15.50, 10, 14.00
3, 12.00, 10, 12.00
3, 12.50, 10, 12.50
3, 13.50, 10, 12.00
3, 14.00, 10, 12.50
3, 14.50, 10, 13.00
3, 15.00, 10, 13.50
3, 12.50, 10, 11.00
3, 13.00, 10, 13.00
3, 15.50, 10, 14.00
3, 14.50, 10, 13.00
3, 12.50, 10, 11.00
3, 14.50, 10, 13.00
3, 14.00, 10, 12.50
3, 14.00, 10, 12.50
3, 14.50, 10, 13.00
3, 12.50, 10, 11.00
3, 13.00, 10, 13.00
3, 12.50, 10, 12.50
3, 14.50, 10, 13.00
3, 15.00, 10, 13.50
3, 13.50, 10, 13.50
4, 15.00, 10, 13.50
4, 15.50, 10, 14.00
4, 15.50, 10, 14.00
4, 13.50, 10, 12.00
4, 15.50, 10, 14.00
4, 15.00, 10, 13.50
4, 13.00, 10, 13.00
4, 15.00, 10, 13.50
4, 16.00, 10, 16.00
4, 15.00, 10, 15.00
4, 14.50, 10, 14.50
4, 14.50, 10, 13.00
4, 14.00, 10, 14.00
4, 13.00, 10, 11.50
