Random-Continuous.parameter, Random-Continuous.points, Adapt-Discrete.parameter, Adapt-Discrete.points
6, 9.72, 5, 11.80
6, 16.46, 5, 13.60
6, 13.18, 5, 12.40
6, 14.00, 5, 12.70
6, 14.00, 5, 12.70
6, 15.64, 5, 13.30
7, 11.63, 5, 11.50
7, 12.42, 5, 11.90
7, 14.79, 5, 13.10
7, 14.00, 5, 12.70
7, 14.00, 5, 12.70
7, 12.42, 5, 11.90
7, 13.79, 5, 13.40
7, 10.63, 5, 11.80
7, 16.37, 5, 13.90
7, 15.37, 5, 14.20
7, 14.79, 5, 13.10
7, 14.58, 5, 13.80
7, 15.37, 5, 14.20
7, 13.79, 5, 13.40
7, 13.21, 5, 12.30
7, 11.42, 5, 12.20
7, 12.42, 5, 11.90
7, 13.00, 5, 13.00
7, 13.21, 5, 12.30
7, 15.37, 5, 14.20
7, 12.42, 5, 11.90
7, 12.21, 5, 12.60
7, 14.79, 5, 13.10
7, 12.42, 5, 11.90
7, 14.79, 5, 13.10
7, 14.79, 5, 13.10
7, 10.05, 5, 10.70
7, 16.95, 5, 15.00
7, 13.21, 5, 12.30
7, 14.58, 5, 13.80
7, 13.00, 5, 13.00
7, 13.21, 5, 12.30
7, 10.63, 5, 11.80
7, 14.58, 5, 13.80
7, 14.58, 5, 13.80
7, 9.84, 5, 11.40
7, 10.84, 5, 11.10
7, 11.63, 5, 11.50
7, 13.79, 5, 13.40
7, 13.21, 5, 12.30
7, 10.63, 5, 11.80
7, 13.79, 5, 13.40
7, 10.84, 5, 11.10
7, 14.58, 5, 13.80
7, 9.26, 5, 10.30
7, 13.21, 5, 12.30
7, 14.79, 5, 13.10
7, 10.63, 5, 11.80
7, 12.21, 5, 12.60
7, 15.37, 5, 14.20
7, 14.79, 5, 13.10
7, 14.00, 5, 12.70
7, 14.00, 5, 12.70
7, 13.21, 5, 12.30
7, 14.00, 5, 12.70
7, 10.05, 5, 10.70
7, 15.37, 5, 14.20
7, 14.79, 5, 13.10
7, 14.79, 5, 13.10
7, 10.63, 5, 11.80
7, 14.58, 5, 13.80
7, 11.63, 5, 11.50
7, 14.79, 5, 13.10
7, 13.21, 5, 12.30
7, 11.63, 5, 11.50
7, 11.63, 5, 11.50
7, 11.63, 5, 11.50
7, 11.63, 5, 11.50
7, 15.58, 5, 13.50
7, 14.79, 5, 13.10
7, 16.95, 5, 15.00
7, 12.21, 5, 12.60
7, 12.42, 5, 11.90
7, 11.63, 5, 11.50
7, 16.16, 5, 14.60
7, 11.42, 5, 12.20
7, 14.00, 5, 12.70
7, 13.21, 5, 12.30
7, 14.00, 5, 12.70
7, 15.58, 5, 13.50
7, 12.21, 5, 12.60
7, 9.84, 5, 11.40
7, 12.42, 5, 11.90
7, 12.42, 5, 11.90
7, 11.63, 5, 11.50
7, 16.37, 5, 13.90
7, 13.79, 5, 13.40
7, 11.42, 5, 12.20
7, 12.42, 5, 11.90
7, 11.63, 5, 11.50
7, 13.79, 5, 13.40
7, 13.79, 5, 13.40
7, 13.00, 5, 13.00
7, 13.21, 5, 12.30
7, 13.79, 5, 13.40
7, 13.21, 5, 12.30
7, 10.05, 5, 10.70
7, 13.21, 5, 12.30
7, 14.58, 5, 13.80
7, 13.79, 5, 13.40
8, 13.24, 5, 12.20
8, 10.72, 5, 11.50
8, 14.00, 5, 12.70
8, 13.00, 5, 13.00
8, 13.76, 5, 13.50
8, 13.00, 5, 13.00
8, 13.76, 5, 13.50
8, 12.24, 5, 12.50
8, 12.48, 5, 11.70
8, 14.76, 5, 13.20
8, 13.24, 5, 12.20
8, 16.28, 5, 14.20
8, 11.48, 5, 12.00
8, 16.04, 5, 15.00
8, 12.24, 5, 12.50
8, 13.76, 5, 13.50
8, 14.76, 5, 13.20
8, 13.76, 5, 13.50
8, 14.76, 5, 13.20
8, 12.48, 5, 11.70
8, 15.52, 5, 13.70
8, 13.00, 5, 13.00
8, 13.00, 5, 13.00
8, 13.00, 5, 13.00
8, 14.52, 5, 14.00
8, 15.52, 5, 13.70
8, 11.48, 5, 12.00
8, 12.48, 5, 11.70
8, 14.52, 5, 14.00
8, 11.48, 5, 12.00
8, 12.24, 5, 12.50
8, 16.28, 5, 14.20
8, 12.48, 5, 11.70
8, 13.76, 5, 13.50
8, 11.72, 5, 11.20
8, 12.48, 5, 11.70
8, 14.52, 5, 14.00
8, 15.52, 5, 13.70
8, 12.48, 5, 11.70
8, 14.52, 5, 14.00
8, 13.76, 5, 13.50
8, 10.20, 5, 10.20
8, 14.00, 5, 12.70
8, 11.72, 5, 11.20
8, 14.00, 5, 12.70
8, 13.24, 5, 12.20
8, 16.04, 5, 15.00
8, 11.48, 5, 12.00
8, 10.96, 5, 10.70
8, 14.76, 5, 13.20
8, 14.52, 5, 14.00
8, 11.72, 5, 11.20
8, 13.24, 5, 12.20
8, 13.76, 5, 13.50
8, 11.48, 5, 12.00
8, 16.80, 5, 15.50
8, 11.48, 5, 12.00
8, 13.00, 5, 13.00
8, 12.48, 5, 11.70
8, 13.00, 5, 13.00
8, 12.24, 5, 12.50
8, 15.28, 5, 14.50
8, 14.76, 5, 13.20
8, 13.24, 5, 12.20
8, 14.52, 5, 14.00
8, 13.24, 5, 12.20
8, 16.04, 5, 15.00
8, 16.28, 5, 14.20
8, 11.48, 5, 12.00
8, 14.00, 5, 12.70
8, 10.72, 5, 11.50
8, 14.52, 5, 14.00
8, 14.52, 5, 14.00
8, 13.76, 5, 13.50
8, 14.00, 5, 12.70
8, 13.76, 5, 13.50
8, 10.72, 5, 11.50
8, 13.76, 5, 13.50
8, 14.52, 5, 14.00
8, 13.76, 5, 13.50
8, 14.76, 5, 13.20
8, 11.72, 5, 11.20
8, 14.00, 5, 12.70
8, 14.52, 5, 14.00
8, 16.04, 5, 15.00
8, 14.00, 5, 12.70
8, 12.24, 5, 12.50
8, 10.72, 5, 11.50
8, 12.48, 5, 11.70
8, 13.00, 5, 13.00
8, 12.24, 5, 12.50
8, 10.72, 5, 11.50
8, 10.20, 5, 10.20
8, 13.76, 5, 13.50
8, 15.52, 5, 13.70
8, 13.76, 5, 13.50
8, 16.80, 5, 15.50
8, 14.52, 5, 14.00
8, 14.00, 5, 12.70
8, 10.20, 5, 10.20
9, 12.54, 5, 11.50
9, 11.08, 5, 10.30
9, 15.19, 5, 14.80
9, 14.00, 5, 12.70
9, 14.46, 5, 14.20
9, 14.00, 5, 12.70
9, 15.19, 5, 14.80
9, 11.81, 5, 10.90
9, 10.35, 5, 9.70
9, 12.54, 5, 11.50
9, 14.73, 5, 13.30
9, 13.73, 5, 13.60
9, 11.54, 5, 11.80
9, 14.46, 5, 14.20
9, 13.00, 5, 13.00
9, 14.00, 5, 12.70
9, 13.27, 5, 12.10
9, 15.46, 5, 13.90
9, 11.81, 5, 10.90
9, 14.46, 5, 14.20
9, 12.27, 5, 12.40
9, 14.00, 5, 12.70
9, 14.73, 5, 13.30
9, 16.65, 5, 16.00
9, 12.54, 5, 11.50
9, 11.81, 5, 10.90
9, 14.73, 5, 13.30
9, 10.81, 5, 11.20
9, 12.27, 5, 12.40
9, 11.81, 5, 10.90
9, 13.27, 5, 12.10
9, 8.89, 5, 8.50
9, 12.27, 5, 12.40
9, 13.73, 5, 13.60
9, 10.35, 5, 9.70
9, 11.54, 5, 11.80
9, 11.81, 5, 10.90
9, 13.73, 5, 13.60
9, 16.19, 5, 14.50
9, 16.19, 5, 14.50
9, 15.92, 5, 15.40
9, 14.73, 5, 13.30
9, 13.27, 5, 12.10
9, 11.81, 5, 10.90
9, 14.73, 5, 13.30
9, 14.00, 5, 12.70
9, 11.81, 5, 10.90
9, 12.27, 5, 12.40
9, 13.27, 5, 12.10
9, 13.00, 5, 13.00
9, 14.73, 5, 13.30
9, 15.19, 5, 14.80
9, 15.19, 5, 14.80
9, 13.27, 5, 12.10
9, 10.81, 5, 11.20
9, 16.19, 5, 14.50
9, 14.46, 5, 14.20
9, 14.46, 5, 14.20
9, 13.27, 5, 12.10
9, 11.54, 5, 11.80
9, 15.19, 5, 14.80
9, 16.19, 5, 14.50
9, 14.73, 5, 13.30
9, 14.73, 5, 13.30
9, 8.89, 5, 8.50
9, 12.54, 5, 11.50
9, 13.73, 5, 13.60
9, 13.00, 5, 13.00
9, 11.08, 5, 10.30
9, 15.19, 5, 14.80
9, 15.92, 5, 15.40
9, 14.00, 5, 12.70
9, 14.73, 5, 13.30
9, 11.54, 5, 11.80
9, 15.19, 5, 14.80
9, 14.46, 5, 14.20
9, 14.73, 5, 13.30
9, 14.00, 5, 12.70
9, 15.19, 5, 14.80
9, 13.73, 5, 13.60
9, 15.19, 5, 14.80
9, 13.73, 5, 13.60
9, 13.00, 5, 13.00
9, 13.00, 5, 13.00
9, 12.27, 5, 12.40
9, 16.92, 5, 15.10
9, 11.81, 5, 10.90
9, 15.19, 5, 14.80
9, 12.27, 5, 12.40
9, 12.27, 5, 12.40
9, 14.00, 5, 12.70
9, 10.35, 5, 9.70
9, 14.73, 5, 13.30
9, 15.19, 5, 14.80
9, 12.27, 5, 12.40
9, 14.00, 5, 12.70
9, 15.19, 5, 14.80
9, 13.00, 5, 13.00
9, 10.35, 5, 9.70
9, 13.00, 5, 13.00
10, 16.10, 5, 14.80
10, 13.00, 5, 13.00
10, 11.60, 5, 11.60
10, 15.10, 5, 15.10
10, 15.80, 5, 15.80
10, 15.10, 5, 15.10
10, 14.70, 5, 13.40
10, 11.20, 5, 9.90
10, 13.30, 5, 12.00
10, 13.00, 5, 13.00
10, 14.40, 5, 14.40
10, 14.70, 5, 13.40
10, 15.10, 5, 15.10
10, 16.10, 5, 14.80
10, 10.50, 5, 9.20
10, 14.40, 5, 14.40
10, 14.00, 5, 12.70
10, 14.00, 5, 12.70
10, 15.40, 5, 14.10
10, 13.00, 5, 13.00
10, 15.40, 5, 14.10
10, 14.40, 5, 14.40
10, 12.60, 5, 11.30
10, 13.00, 5, 13.00
10, 13.30, 5, 12.00
10, 11.20, 5, 9.90
10, 13.30, 5, 12.00
10, 14.40, 5, 14.40
10, 11.90, 5, 10.60
10, 10.90, 5, 10.90
10, 11.20, 5, 9.90
10, 10.50, 5, 9.20
10, 13.00, 5, 13.00
10, 12.30, 5, 12.30
10, 14.40, 5, 14.40
10, 14.00, 5, 12.70
10, 13.30, 5, 12.00
10, 15.40, 5, 14.10
10, 13.30, 5, 12.00
10, 14.70, 5, 13.40
10, 15.10, 5, 15.10
10, 12.30, 5, 12.30
10, 14.40, 5, 14.40
10, 13.70, 5, 13.70
10, 15.40, 5, 14.10
10, 14.00, 5, 12.70
10, 10.20, 5, 10.20
10, 13.00, 5, 13.00
10, 16.80, 5, 15.50
10, 13.30, 5, 12.00
10, 11.60, 5, 11.60
10, 13.30, 5, 12.00
10, 12.30, 5, 12.30
10, 11.90, 5, 10.60
10, 11.60, 5, 11.60
10, 11.90, 5, 10.60
10, 12.60, 5, 11.30
10, 13.00, 5, 13.00
10, 13.70, 5, 13.70
10, 13.00, 5, 13.00
10, 13.30, 5, 12.00
10, 12.30, 5, 12.30
10, 13.30, 5, 12.00
10, 12.30, 5, 12.30
10, 15.80, 5, 15.80
10, 11.90, 5, 10.60
10, 15.40, 5, 14.10
10, 11.90, 5, 10.60
10, 12.30, 5, 12.30
10, 11.60, 5, 11.60
10, 14.40, 5, 14.40
10, 12.30, 5, 12.30
10, 14.00, 5, 12.70
10, 11.90, 5, 10.60
10, 12.30, 5, 12.30
10, 12.30, 5, 12.30
10, 13.00, 5, 13.00
10, 15.80, 5, 15.80
10, 13.30, 5, 12.00
10, 14.70, 5, 13.40
10, 9.50, 5, 9.50
10, 14.70, 5, 13.40
10, 14.00, 5, 12.70
10, 13.30, 5, 12.00
10, 12.60, 5, 11.30
10, 10.90, 5, 10.90
10, 14.40, 5, 14.40
10, 11.60, 5, 11.60
10, 14.40, 5, 14.40
10, 13.70, 5, 13.70
10, 12.60, 5, 11.30
10, 12.60, 5, 11.30
10, 14.40, 5, 14.40
10, 13.00, 5, 13.00
10, 14.40, 5, 14.40
10, 13.30, 5, 12.00
10, 14.40, 5, 14.40
10, 11.90, 5, 10.60
10, 11.60, 5, 11.60
10, 14.40, 5, 14.40
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
0, 13.00, 6, 13.00
1, 12.91, 6, 13.30
1, 12.97, 6, 13.10
1, 13.12, 6, 12.60
1, 12.97, 6, 13.10
1, 12.91, 6, 13.30
1, 12.94, 6, 13.20
1, 12.94, 6, 13.20
1, 12.97, 6, 13.10
1, 12.94, 6, 13.20
1, 13.06, 6, 12.80
1, 13.06, 6, 12.80
1, 13.00, 6, 13.00
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 12.91, 6, 13.30
1, 12.94, 6, 13.20
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.03, 6, 12.90
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.15, 6, 12.50
1, 13.06, 6, 12.80
1, 13.06, 6, 12.80
1, 12.91, 6, 13.30
1, 12.91, 6, 13.30
1, 13.03, 6, 12.90
1, 13.06, 6, 12.80
1, 13.03, 6, 12.90
1, 13.00, 6, 13.00
1, 12.97, 6, 13.10
1, 12.97, 6, 13.10
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.03, 6, 12.90
1, 13.00, 6, 13.00
1, 12.94, 6, 13.20
1, 13.09, 6, 12.70
1, 13.00, 6, 13.00
1, 12.97, 6, 13.10
1, 13.09, 6, 12.70
1, 13.03, 6, 12.90
1, 12.97, 6, 13.10
1, 13.06, 6, 12.80
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.03, 6, 12.90
1, 12.94, 6, 13.20
1, 13.00, 6, 13.00
1, 12.97, 6, 13.10
1, 12.91, 6, 13.30
1, 13.12, 6, 12.60
1, 12.91, 6, 13.30
1, 13.03, 6, 12.90
1, 13.03, 6, 12.90
1, 13.00, 6, 13.00
1, 13.00, 6, 13.00
1, 12.91, 6, 13.30
1, 12.94, 6, 13.20
1, 13.09, 6, 12.70
1, 13.00, 6, 13.00
1, 13.06, 6, 12.80
1, 12.94, 6, 13.20
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.03, 6, 12.90
1, 12.97, 6, 13.10
1, 13.09, 6, 12.70
1, 12.94, 6, 13.20
1, 13.03, 6, 12.90
1, 13.09, 6, 12.70
1, 13.09, 6, 12.70
1, 12.97, 6, 13.10
1, 12.91, 6, 13.30
1, 13.03, 6, 12.90
1, 12.94, 6, 13.20
1, 13.12, 6, 12.60
1, 13.12, 6, 12.60
1, 12.91, 6, 13.30
1, 13.09, 6, 12.70
1, 12.94, 6, 13.20
1, 13.00, 6, 13.00
1, 13.00, 6, 13.00
1, 13.06, 6, 12.80
1, 13.06, 6, 12.80
1, 12.91, 6, 13.30
1, 13.03, 6, 12.90
1, 12.91, 6, 13.30
1, 13.03, 6, 12.90
1, 13.06, 6, 12.80
1, 13.00, 6, 13.00
1, 13.03, 6, 12.90
1, 13.00, 6, 13.00
1, 13.00, 6, 13.00
1, 13.00, 6, 13.00
1, 13.09, 6, 12.70
1, 12.94, 6, 13.20
1, 12.94, 6, 13.20
1, 12.88, 6, 13.40
1, 12.88, 6, 13.40
2, 14.00, 6, 12.70
2, 12.12, 6, 12.90
2, 15.88, 6, 12.50
2, 12.06, 6, 13.10
2, 11.12, 6, 13.20
2, 9.30, 6, 13.20
2, 13.00, 6, 13.00
2, 12.06, 6, 13.10
2, 12.06, 6, 13.10
2, 13.00, 6, 13.00
2, 15.88, 6, 12.50
2, 13.00, 6, 13.00
2, 10.18, 6, 13.30
2, 12.12, 6, 12.90
2, 13.94, 6, 12.90
2, 13.00, 6, 13.00
2, 14.94, 6, 12.60
2, 9.24, 6, 13.40
2, 14.88, 6, 12.80
2, 12.06, 6, 13.10
2, 16.76, 6, 12.60
2, 13.94, 6, 12.90
2, 16.82, 6, 12.40
2, 13.94, 6, 12.90
2, 14.88, 6, 12.80
2, 11.12, 6, 13.20
2, 13.00, 6, 13.00
2, 13.00, 6, 13.00
2, 14.88, 6, 12.80
2, 11.12, 6, 13.20
2, 8.36, 6, 13.30
2, 14.94, 6, 12.60
2, 12.06, 6, 13.10
2, 13.94, 6, 12.90
2, 14.88, 6, 12.80
2, 13.06, 6, 12.80
2, 17.70, 6, 12.50
2, 11.12, 6, 13.20
2, 10.18, 6, 13.30
2, 8.36, 6, 13.30
2, 13.00, 6, 13.00
2, 16.82, 6, 12.40
2, 12.12, 6, 12.90
2, 9.30, 6, 13.20
2, 11.18, 6, 13.00
2, 13.00, 6, 13.00
2, 14.00, 6, 12.70
2, 11.18, 6, 13.00
2, 9.30, 6, 13.20
2, 11.18, 6, 13.00
2, 14.88, 6, 12.80
2, 12.06, 6, 13.10
2, 14.94, 6, 12.60
2, 13.00, 6, 13.00
2, 17.76, 6, 12.30
2, 14.94, 6, 12.60
2, 12.12, 6, 12.90
2, 9.24, 6, 13.40
2, 13.00, 6, 13.00
2, 14.00, 6, 12.70
2, 13.94, 6, 12.90
2, 11.12, 6, 13.20
2, 13.06, 6, 12.80
2, 16.76, 6, 12.60
2, 15.88, 6, 12.50
2, 12.12, 6, 12.90
2, 16.82, 6, 12.40
2, 13.06, 6, 12.80
2, 17.70, 6, 12.50
2, 13.00, 6, 13.00
2, 15.88, 6, 12.50
2, 9.30, 6, 13.20
2, 10.18, 6, 13.30
2, 13.00, 6, 13.00
2, 12.06, 6, 13.10
2, 16.82, 6, 12.40
2, 14.94, 6, 12.60
2, 14.88, 6, 12.80
2, 13.94, 6, 12.90
2, 12.12, 6, 12.90
2, 15.88, 6, 12.50
2, 9.30, 6, 13.20
2, 11.12, 6, 13.20
2, 13.00, 6, 13.00
2, 13.06, 6, 12.80
2, 17.70, 6, 12.50
2, 15.82, 6, 12.70
2, 13.06, 6, 12.80
2, 14.88, 6, 12.80
2, 14.88, 6, 12.80
2, 12.12, 6, 12.90
2, 13.06, 6, 12.80
2, 16.76, 6, 12.60
2, 10.24, 6, 13.10
2, 15.82, 6, 12.70
2, 14.00, 6, 12.70
2, 13.94, 6, 12.90
2, 15.82, 6, 12.70
2, 14.94, 6, 12.60
2, 12.12, 6, 12.90
3, 15.73, 6, 13.00
3, 14.82, 6, 13.00
3, 13.00, 6, 13.00
3, 11.18, 6, 13.00
3, 13.09, 6, 12.70
3, 14.82, 6, 13.00
3, 15.73, 6, 13.00
3, 16.64, 6, 13.00
3, 11.18, 6, 13.00
3, 13.00, 6, 13.00
3, 11.18, 6, 13.00
3, 13.00, 6, 13.00
3, 11.27, 6, 12.70
3, 13.00, 6, 13.00
3, 13.91, 6, 13.00
3, 15.73, 6, 13.00
3, 13.09, 6, 12.70
3, 16.73, 6, 12.70
3, 12.18, 6, 12.70
3, 13.09, 6, 12.70
3, 14.91, 6, 12.70
3, 16.64, 6, 13.00
3, 15.82, 6, 12.70
3, 13.00, 6, 13.00
3, 13.91, 6, 13.00
3, 11.18, 6, 13.00
3, 13.91, 6, 13.00
3, 13.91, 6, 13.00
3, 14.82, 6, 13.00
3, 14.00, 6, 12.70
3, 12.18, 6, 12.70
3, 10.27, 6, 13.00
3, 13.91, 6, 13.00
3, 16.73, 6, 12.70
3, 14.00, 6, 12.70
3, 12.09, 6, 13.00
3, 9.36, 6, 13.00
3, 9.45, 6, 12.70
3, 14.00, 6, 12.70
3, 14.00, 6, 12.70
3, 14.91, 6, 12.70
3, 16.73, 6, 12.70
3, 16.64, 6, 13.00
3, 13.91, 6, 13.00
3, 13.00, 6, 13.00
3, 8.45, 6, 13.00
3, 14.91, 6, 12.70
3, 16.73, 6, 12.70
3, 16.64, 6, 13.00
3, 13.00, 6, 13.00
3, 14.91, 6, 12.70
3, 15.82, 6, 12.70
3, 13.09, 6, 12.70
3, 12.09, 6, 13.00
3, 15.73, 6, 13.00
3, 14.00, 6, 12.70
3, 14.91, 6, 12.70
3, 14.00, 6, 12.70
3, 12.09, 6, 13.00
3, 12.09, 6, 13.00
3, 12.09, 6, 13.00
3, 13.00, 6, 13.00
3, 13.91, 6, 13.00
3, 10.27, 6, 13.00
3, 9.45, 6, 12.70
3, 14.91, 6, 12.70
3, 13.00, 6, 13.00
3, 13.91, 6, 13.00
3, 12.09, 6, 13.00
3, 14.82, 6, 13.00
3, 14.91, 6, 12.70
3, 14.91, 6, 12.70
3, 15.73, 6, 13.00
3, 16.73, 6, 12.70
3, 12.18, 6, 12.70
3, 14.82, 6, 13.00
3, 12.18, 6, 12.70
3, 14.82, 6, 13.00
3, 12.18, 6, 12.70
3, 17.55, 6, 13.00
3, 13.09, 6, 12.70
3, 8.54, 6, 12.70
3, 10.27, 6, 13.00
3, 14.00, 6, 12.70
3, 14.91, 6, 12.70
3, 12.09, 6, 13.00
3, 14.00, 6, 12.70
3, 14.91, 6, 12.70
3, 13.00, 6, 13.00
3, 14.91, 6, 12.70
3, 14.00, 6, 12.70
3, 14.82, 6, 13.00
3, 13.00, 6, 13.00
3, 11.18, 6, 13.00
3, 12.09, 6, 13.00
3, 13.91, 6, 13.00
3, 13.91, 6, 13.00
3, 13.09, 6, 12.70
3, 13.09, 6, 12.70
3, 12.18, 6, 12.70
4, 14.00, 6, 12.70
4, 10.36, 6, 12.70
4, 14.00, 6, 12.70
4, 12.12, 6, 12.90
4, 12.12, 6, 12.90
4, 14.00, 6, 12.70
4, 11.36, 6, 12.40
4, 12.12, 6, 12.90
4, 14.76, 6, 13.20
4, 15.76, 6, 12.90
4, 12.12, 6, 12.90
4, 14.00, 6, 12.70
4, 12.24, 6, 12.50
4, 14.00, 6, 12.70
4, 13.88, 6, 13.10
4, 15.76, 6, 12.90
4, 17.40, 6, 13.50
4, 13.88, 6, 13.10
4, 14.76, 6, 13.20
4, 14.88, 6, 12.80
4, 13.12, 6, 12.60
4, 16.64, 6, 13.00
4, 13.88, 6, 13.10
4, 17.52, 6, 13.10
4, 16.52, 6, 13.40
4, 11.36, 6, 12.40
4, 11.24, 6, 12.80
4, 13.00, 6, 13.00
4, 10.36, 6, 12.70
4, 15.64, 6, 13.30
4, 13.12, 6, 12.60
4, 13.88, 6, 13.10
4, 15.64, 6, 13.30
4, 9.60, 6, 12.20
4, 11.24, 6, 12.80
4, 15.76, 6, 12.90
4, 13.00, 6, 13.00
4, 13.12, 6, 12.60
4, 14.00, 6, 12.70
4, 14.00, 6, 12.70
4, 14.00, 6, 12.70
4, 12.12, 6, 12.90
4, 12.12, 6, 12.90
4, 10.48, 6, 12.30
4, 13.00, 6, 13.00
4, 10.36, 6, 12.70
4, 12.12, 6, 12.90
4, 14.76, 6, 13.20
4, 11.36, 6, 12.40
4, 13.00, 6, 13.00
4, 11.36, 6, 12.40
4, 13.12, 6, 12.60
4, 14.88, 6, 12.80
4, 16.64, 6, 13.00
4, 14.76, 6, 13.20
4, 14.88, 6, 12.80
4, 11.36, 6, 12.40
4, 12.12, 6, 12.90
4, 14.76, 6, 13.20
4, 12.12, 6, 12.90
4, 15.76, 6, 12.90
4, 14.00, 6, 12.70
4, 13.12, 6, 12.60
4, 12.24, 6, 12.50
4, 13.12, 6, 12.60
4, 15.76, 6, 12.90
4, 13.12, 6, 12.60
4, 10.36, 6, 12.70
4, 13.12, 6, 12.60
4, 11.24, 6, 12.80
4, 13.12, 6, 12.60
4, 12.24, 6, 12.50
4, 12.24, 6, 12.50
4, 10.36, 6, 12.70
4, 11.36, 6, 12.40
4, 14.00, 6, 12.70
4, 14.00, 6, 12.70
4, 15.64, 6, 13.30
4, 16.64, 6, 13.00
4, 12.12, 6, 12.90
4, 15.64, 6, 13.30
4, 14.00, 6, 12.70
4, 13.00, 6, 13.00
4, 13.88, 6, 13.10
4, 15.76, 6, 12.90
4, 10.36, 6, 12.70
4, 14.00, 6, 12.70
4, 12.24, 6, 12.50
4, 13.00, 6, 13.00
4, 13.12, 6, 12.60
4, 13.12, 6, 12.60
4, 14.76, 6, 13.20
4, 14.88, 6, 12.80
4, 11.36, 6, 12.40
4, 14.88, 6, 12.80
4, 17.52, 6, 13.10
4, 16.64, 6, 13.00
4, 15.64, 6, 13.30
4, 13.88, 6, 13.10
4, 13.12, 6, 12.60
5, 9.60, 6, 12.20
5, 12.15, 6, 12.80
5, 13.85, 6, 13.20
5, 11.45, 6, 12.10
5, 15.55, 6, 13.60
5, 13.85, 6, 13.20
5, 14.85, 6, 12.90
5, 13.15, 6, 12.50
5, 14.00, 6, 12.70
5, 11.45, 6, 12.10
5, 13.85, 6, 13.20
5, 13.15, 6, 12.50
5, 15.55, 6, 13.60
5, 16.55, 6, 13.30
5, 13.85, 6, 13.20
5, 11.30, 6, 12.60
5, 15.55, 6, 13.60
5, 14.00, 6, 12.70
5, 11.30, 6, 12.60
5, 11.45, 6, 12.10
5, 12.30, 6, 12.30
5, 13.00, 6, 13.00
5, 12.30, 6, 12.30
5, 13.85, 6, 13.20
